time,lasttime,lat,lng,speed,course,altitude,comment
2020-05-09 07:00:00,2020-05-09 07:00:05,52.90912,-0.74542,57,104,17609.52,"Clb=-7.5m/s t=-54.4C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:00:28,2020-05-09 07:00:28,52.90947,-0.74292,20,187,17421.45,"Clb=-7.7m/s t=-54.1C 404.20MHz Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 07:00:45,2020-05-09 07:00:45,52.90940,-0.74292,31,175,17413.83,"Clb=-8.2m/s t=-54.4C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:01:00,2020-05-09 07:01:15,52.90925,-0.73910,22,15,17225.16,"Clb=-7.5m/s t=-54.2C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:01:30,2020-05-09 07:01:30,52.90861,-0.73636,57,102,17049.90,"Clb=-6.8m/s t=-54.1C 404.200 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:01:35,2020-05-09 07:01:35,52.90861,-0.73591,54,76,17039.84,"Clb=-6.1m/s t=-54.1C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:01:50,2020-05-09 07:01:50,52.90859,-0.73350,37,44,16914.27,"Clb=-6.4m/s t=-53.3C 404.20MHz Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 07:02:00,2020-05-09 07:02:00,52.90833,-0.73330,46,141,16857.27,"Clb=-6.1m/s t=-53.5C 404.200 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:02:22,2020-05-09 07:02:22,52.90760,-0.73006,39,85,16724.07,"Clb=-5.7m/s t=-53.1C 404.20MHz Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 07:02:30,2020-05-09 07:02:47,52.90787,-0.72917,4,76,16683.23,"Clb=-5.7m/s t=-53.5C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:02:54,2020-05-09 07:02:54,52.90695,-0.72598,41,109,16534.49,"Clb=-6.4m/s t=-53.1C 404.20MHz Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 07:03:00,2020-05-09 07:03:05,52.90700,-0.72479,50,60,16505.53,"Clb=-6.5m/s t=-53.5C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:03:26,2020-05-09 07:03:26,52.90712,-0.72145,43,122,16343.68,"Clb=-6.8m/s t=-53.5C 404.20MHz Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 07:03:42,2020-05-09 07:03:42,52.90753,-0.71888,44,125,16249.50,"Clb=-7.0m/s t=-53.3C 404.20MHz Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 07:03:58,2020-05-09 07:03:58,52.90788,-0.71618,46,101,16156.53,"Clb=-6.8m/s t=-53.4C 404.20MHz Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 07:04:05,2020-05-09 07:04:05,52.90787,-0.71613,15,115,16149.52,"Clb=-6.8m/s t=-53.8C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:04:30,2020-05-09 07:04:35,52.90849,-0.71083,52,39,15964.20,"Clb=-6.8m/s t=-53.9C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:04:54,2020-05-09 07:04:54,52.90906,-0.70781,43,139,15812.41,"Clb=-6.6m/s t=-53.3C 404.20MHz Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 07:05:00,2020-05-09 07:05:05,52.90885,-0.70708,52,94,15781.02,"Clb=-6.4m/s t=-53.5C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:05:25,2020-05-09 07:05:25,52.90970,-0.70361,41,24,15626.49,"Clb=-6.5m/s t=-52.6C 404.20MHz Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 07:05:30,2020-05-09 07:05:35,52.90987,-0.70353,4,110,15600.88,"Clb=-6.6m/s t=-53.0C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:05:57,2020-05-09 07:05:57,52.90978,-0.69981,35,73,15444.22,"Clb=-5.7m/s t=-52.6C 404.20MHz Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 07:06:13,2020-05-09 07:06:13,52.90951,-0.69812,33,99,15360.09,"Clb=-5.5m/s t=-52.0C 404.20MHz Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 07:06:29,2020-05-09 07:06:30,52.90924,-0.69646,50,127,15275.36,"Clb=-5.2m/s t=-52.0C 404.200 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:07:00,2020-05-09 07:07:05,52.90878,-0.69100,52,65,15119.30,"Clb=-4.6m/s t=-52.0C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:07:17,2020-05-09 07:07:17,52.90897,-0.68751,52,64,15033.65,"Clb=-5.0m/s t=-52.8C 404.20MHz Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 07:07:30,2020-05-09 07:07:35,52.90926,-0.68575,56,101,14976.96,"Clb=-4.1m/s t=-53.3C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:07:49,2020-05-09 07:07:49,52.90958,-0.68266,35,110,14877.90,"Clb=-4.5m/s t=-52.6C 404.20MHz Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 07:08:00,2020-05-09 07:08:00,52.90970,-0.68094,31,56,14836.14,"Clb=-4.1m/s t=-52.9C 404.200 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:08:05,2020-05-09 07:08:05,52.90975,-0.68084,26,53,14831.87,"Clb=-3.8m/s t=-52.9C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:08:21,2020-05-09 07:08:21,52.90945,-0.67842,35,144,14727.33,"Clb=-3.9m/s t=-52.3C 404.20MHz Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 07:08:30,2020-05-09 07:08:30,52.90892,-0.67766,54,120,14688.92,"Clb=-3.9m/s t=-52.5C 404.200 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:08:53,2020-05-09 07:08:53,52.90838,-0.67352,43,89,14572.79,"Clb=-4.2m/s t=-51.7C 404.20MHz Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 07:09:00,2020-05-09 07:09:00,52.90854,-0.67243,39,63,14548.41,"Clb=-4.2m/s t=-52.1C 404.200 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:09:06,2020-05-09 07:09:06,52.90858,-0.67230,33,64,14543.23,"Clb=-4.4m/s t=-52.1C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:09:25,2020-05-09 07:09:25,52.90850,-0.66790,48,118,14418.56,"Clb=-4.0m/s t=-51.9C 404.20MHz Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 07:09:30,2020-05-09 07:09:35,52.90832,-0.66706,65,100,14398.45,"Clb=-4.6m/s t=-52.3C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:09:57,2020-05-09 07:09:57,52.90856,-0.66074,61,66,14263.42,"Clb=-4.0m/s t=-52.4C 404.20MHz Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 07:10:05,2020-05-09 07:10:05,52.90866,-0.66040,37,65,14255.19,"Clb=-3.6m/s t=-52.8C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:10:29,2020-05-09 07:10:30,52.90881,-0.65489,59,101,14115.59,"Clb=-4.7m/s t=-52.3C 404.200 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:11:00,2020-05-09 07:11:00,52.90911,-0.65269,44,57,14073.53,"Clb=-4.4m/s t=-52.3C 404.200 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:11:05,2020-05-09 07:11:05,52.90930,-0.64875,52,60,13979.65,"Clb=-3.9m/s t=-52.4C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:11:17,2020-05-09 07:11:17,52.90960,-0.64551,48,76,13901.93,"Clb=-4.0m/s t=-52.2C 404.20MHz Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 07:11:30,2020-05-09 07:11:35,52.91029,-0.64346,30,81,13853.77,"Clb=-3.6m/s t=-52.8C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:11:49,2020-05-09 07:11:49,52.91106,-0.63981,48,92,13771.47,"Clb=-3.8m/s t=-52.3C 404.20MHz Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 07:12:00,2020-05-09 07:12:05,52.91111,-0.63771,65,72,13728.19,"Clb=-4.2m/s t=-52.6C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:12:21,2020-05-09 07:12:21,52.91159,-0.63339,52,68,13637.97,"Clb=-3.8m/s t=-52.4C 404.20MHz Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 07:12:30,2020-05-09 07:12:35,52.91202,-0.63215,26,76,13607.19,"Clb=-3.2m/s t=-52.8C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:12:53,2020-05-09 07:12:53,52.91246,-0.62807,43,106,13509.35,"Clb=-3.7m/s t=-52.1C 404.20MHz Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 07:13:00,2020-05-09 07:13:05,52.91234,-0.62677,65,85,13484.35,"Clb=-4.0m/s t=-52.5C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:13:25,2020-05-09 07:13:25,52.91283,-0.62119,57,66,13375.84,"Clb=-4.3m/s t=-52.4C 404.20MHz Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 07:13:30,2020-05-09 07:13:35,52.91306,-0.62040,41,66,13359.08,"Clb=-3.6m/s t=-52.8C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:13:57,2020-05-09 07:14:00,52.91349,-0.61445,41,94,13241.12,"Clb=-3.6m/s t=-53.4C 404.200 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:14:29,2020-05-09 07:14:36,52.91385,-0.60711,72,85,13103.66,"Clb=-4.3m/s t=-53.2C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:15:01,2020-05-09 07:15:01,52.91432,-0.59896,70,71,12967.41,"Clb=-3.5m/s t=-53.3C 404.20MHz Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 07:15:17,2020-05-09 07:15:17,52.91444,-0.59514,59,75,12900.36,"Clb=-4.2m/s t=-53.7C 404.20MHz Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 07:15:33,2020-05-09 07:15:33,52.91516,-0.59182,54,92,12834.21,"Clb=-4.1m/s t=-54.5C 404.20MHz Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 07:15:49,2020-05-09 07:15:49,52.91553,-0.58800,59,60,12769.90,"Clb=-4.1m/s t=-54.8C 404.20MHz Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 07:16:00,2020-05-09 07:16:00,52.91572,-0.58631,52,99,12729.36,"Clb=-4.1m/s t=-55.2C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.0"
2020-05-09 07:16:30,2020-05-09 07:16:35,52.91589,-0.57960,69,100,12608.05,"Clb=-3.9m/s t=-54.5C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:17:05,2020-05-09 07:17:05,52.91579,-0.57175,80,82,12488.27,"Clb=-4.0m/s t=-53.6C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:17:30,2020-05-09 07:17:35,52.91617,-0.56335,57,74,12366.04,"Clb=-4.5m/s t=-52.8C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:18:05,2020-05-09 07:18:05,52.91649,-0.55442,76,94,12249.91,"Clb=-5.0m/s t=-53.8C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:18:35,2020-05-09 07:18:35,52.91743,-0.54463,89,82,12134.09,"Clb=-4.4m/s t=-54.3C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:19:05,2020-05-09 07:19:05,52.91873,-0.53538,69,65,12017.04,"Clb=-4.4m/s t=-53.7C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:19:30,2020-05-09 07:19:35,52.91967,-0.52781,52,93,11903.35,"Clb=-3.9m/s t=-54.0C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:20:05,2020-05-09 07:20:05,52.92010,-0.52027,74,82,11791.80,"Clb=-3.9m/s t=-54.6C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:20:30,2020-05-09 07:20:35,52.92071,-0.51295,54,72,11678.11,"Clb=-4.7m/s t=-55.0C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:21:05,2020-05-09 07:21:05,52.92075,-0.50587,46,92,11563.81,"Clb=-4.0m/s t=-55.1C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:21:28,2020-05-09 07:21:28,52.92103,-0.49859,50,97,11452.56,"Clb=-3.8m/s t=-56.2C 404.20MHz Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 07:21:35,2020-05-09 07:21:35,52.92100,-0.49834,63,97,11448.29,"Clb=-3.7m/s t=-56.7C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:22:05,2020-05-09 07:22:05,52.92101,-0.49065,78,103,11335.51,"Clb=-3.6m/s t=-57.6C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:22:35,2020-05-09 07:22:35,52.92070,-0.48204,80,82,11227.92,"Clb=-3.5m/s t=-58.7C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:23:05,2020-05-09 07:23:05,52.92066,-0.47382,61,78,11122.15,"Clb=-3.5m/s t=-58.6C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:23:35,2020-05-09 07:23:35,52.92068,-0.46675,37,92,11024.92,"Clb=-3.4m/s t=-58.4C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:24:05,2020-05-09 07:24:05,52.92035,-0.46023,56,108,10927.99,"Clb=-3.7m/s t=-57.7C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:24:30,2020-05-09 07:24:35,52.92009,-0.45295,72,94,10834.73,"Clb=-3.1m/s t=-58.8C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:24:57,2020-05-09 07:24:57,52.92012,-0.44556,57,83,10750.30,"Clb=-3.0m/s t=-57.8C 404.20MHz Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 07:25:05,2020-05-09 07:25:05,52.92018,-0.44497,70,78,10744.50,"Clb=-3.3m/s t=-58.2C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:25:29,2020-05-09 07:25:35,52.92053,-0.43731,54,75,10647.88,"Clb=-3.3m/s t=-57.6C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:26:01,2020-05-09 07:26:01,52.92079,-0.42966,57,88,10541.20,"Clb=-3.5m/s t=-56.5C 404.20MHz Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 07:26:17,2020-05-09 07:26:17,52.92065,-0.42571,63,84,10486.34,"Clb=-3.5m/s t=-56.0C 404.20MHz Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 07:26:33,2020-05-09 07:26:33,52.92101,-0.42217,56,99,10431.48,"Clb=-3.2m/s t=-55.8C 404.20MHz Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 07:26:49,2020-05-09 07:26:49,52.92115,-0.41808,63,79,10378.44,"Clb=-3.6m/s t=-55.3C 404.20MHz Type=RS41-SG Details on http://radiosondy.info"
2020-05-09 07:27:00,2020-05-09 07:27:05,52.92104,-0.41611,57,105,10343.69,"Clb=-3.3m/s t=-55.2C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:27:30,2020-05-09 07:27:30,52.92097,-0.41289,57,79,10303.15,"Clb=-3.4m/s t=-55.0C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.0"
2020-05-09 07:27:35,2020-05-09 07:27:35,52.92073,-0.40919,67,101,10241.58,"Clb=-3.6m/s t=-54.4C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:28:05,2020-05-09 07:28:05,52.92033,-0.40199,65,86,10139.78,"Clb=-3.3m/s t=-53.6C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:28:35,2020-05-09 07:28:35,52.91996,-0.39500,48,88,10039.81,"Clb=-3.3m/s t=-52.8C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:29:05,2020-05-09 07:29:05,52.91932,-0.38838,41,98,9943.19,"Clb=-3.1m/s t=-52.1C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:29:30,2020-05-09 07:29:30,52.91865,-0.38385,59,87,9878.87,"Clb=-3.2m/s t=-51.5C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.0"
2020-05-09 07:30:05,2020-05-09 07:30:05,52.91813,-0.37534,44,107,9753.60,"Clb=-3.2m/s t=-50.3C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:30:35,2020-05-09 07:30:35,52.91773,-0.36883,44,107,9661.86,"Clb=-2.9m/s t=-49.6C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:31:00,2020-05-09 07:31:00,52.91723,-0.36275,50,107,9571.94,"Clb=-3.0m/s t=-48.9C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.0"
2020-05-09 07:31:05,2020-05-09 07:31:05,52.91719,-0.36254,54,106,9568.89,"Clb=-3.1m/s t=-48.9C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:31:35,2020-05-09 07:31:35,52.91690,-0.35625,59,97,9477.45,"Clb=-2.9m/s t=-48.2C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:32:00,2020-05-09 07:32:05,52.91685,-0.35010,59,88,9386.93,"Clb=-2.9m/s t=-47.3C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:32:30,2020-05-09 07:32:35,52.91704,-0.34392,57,81,9294.88,"Clb=-3.1m/s t=-46.7C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:33:00,2020-05-09 07:33:00,52.91742,-0.33850,57,78,9208.01,"Clb=-3.0m/s t=-45.9C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.0"
2020-05-09 07:33:05,2020-05-09 07:33:05,52.91745,-0.33827,56,75,9204.96,"Clb=-3.1m/s t=-45.8C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:33:30,2020-05-09 07:33:30,52.91765,-0.33729,43,69,9190.33,"Clb=-3.1m/s t=-46.0C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.0"
2020-05-09 07:34:05,2020-05-09 07:34:05,52.91786,-0.32710,44,76,9030.61,"Clb=-3.0m/s t=-45.0C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:35:17,2020-05-09 07:35:17,52.91773,-0.31553,46,72,8858.71,"Clb=-3.1m/s t=-43.7C 404.201 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:35:39,2020-05-09 07:35:39,52.91789,-0.30972,48,73,8770.92,"Clb=-2.8m/s t=-42.9C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:36:06,2020-05-09 07:36:06,52.91828,-0.30444,37,69,8683.14,"Clb=-2.9m/s t=-42.2C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:36:36,2020-05-09 07:36:36,52.91856,-0.29962,31,74,8596.27,"Clb=-2.8m/s t=-41.7C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:37:35,2020-05-09 07:37:35,52.91872,-0.29010,39,102,8422.84,"Clb=-2.9m/s t=-40.0C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:38:00,2020-05-09 07:38:05,52.91917,-0.28529,30,97,8333.54,"Clb=-3.1m/s t=-39.2C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:38:30,2020-05-09 07:38:35,52.91950,-0.28080,28,105,8244.23,"Clb=-3.2m/s t=-38.5C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:39:00,2020-05-09 07:39:05,52.91976,-0.27671,24,108,8153.10,"Clb=-3.3m/s t=-37.8C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:39:30,2020-05-09 07:39:35,52.91983,-0.27304,22,109,8060.13,"Clb=-3.1m/s t=-37.1C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:40:00,2020-05-09 07:40:06,52.91999,-0.26967,28,107,7969.30,"Clb=-3.1m/s t=-36.1C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:40:30,2020-05-09 07:40:36,52.92017,-0.26634,31,102,7878.17,"Clb=-3.2m/s t=-35.4C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:41:00,2020-05-09 07:41:05,52.92032,-0.26307,33,98,7787.94,"Clb=-3.0m/s t=-34.7C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:41:30,2020-05-09 07:41:30,52.92040,-0.26166,31,70,7757.77,"Clb=-3.0m/s t=-34.4C 404.200 MHz Type=RS41-SG Radiosonde auto_rx v1.2.2"
2020-05-09 07:42:00,2020-05-09 07:42:00,52.92085,-0.25701,24,101,7608.11,"Clb=-3.1m/s t=-33.0C 404.200 MHz Type=RS41-SG Radiosonde auto_rx v1.2.2"
2020-05-09 07:42:30,2020-05-09 07:42:30,52.92126,-0.25442,15,96,7534.35,"Clb=-3.0m/s t=-32.4C 404.200 MHz Type=RS41-SG Radiosonde auto_rx v1.2.2"
2020-05-09 07:42:35,2020-05-09 07:42:35,52.92121,-0.25398,28,98,7519.72,"Clb=-2.8m/s t=-32.2C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:43:00,2020-05-09 07:43:00,52.92125,-0.25319,33,69,7502.65,"Clb=-3.0m/s t=-32.2C 404.200 MHz Type=RS41-SG Radiosonde auto_rx v1.2.2"
2020-05-09 07:43:05,2020-05-09 07:43:05,52.92161,-0.25127,30,95,7432.55,"Clb=-2.8m/s t=-31.5C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:43:35,2020-05-09 07:43:35,52.92194,-0.24855,30,91,7345.98,"Clb=-3.0m/s t=-30.8C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:44:05,2020-05-09 07:44:05,52.92222,-0.24596,28,92,7261.86,"Clb=-3.0m/s t=-30.1C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:44:35,2020-05-09 07:44:35,52.92251,-0.24357,26,86,7178.04,"Clb=-2.8m/s t=-29.5C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:45:00,2020-05-09 07:45:00,52.92280,-0.24170,22,99,7100.01,"Clb=-2.8m/s t=-28.9C 404.200 MHz Type=RS41-SG Radiosonde auto_rx v1.2.2"
2020-05-09 07:45:05,2020-05-09 07:45:05,52.92279,-0.24149,24,92,7094.22,"Clb=-2.9m/s t=-28.9C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:45:30,2020-05-09 07:45:30,52.92302,-0.23965,19,105,7014.36,"Clb=-2.8m/s t=-28.5C 404.200 MHz Type=RS41-SG Radiosonde auto_rx v1.2.2"
2020-05-09 07:45:35,2020-05-09 07:45:35,52.92301,-0.23957,20,101,7011.62,"Clb=-2.5m/s t=-28.6C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:46:00,2020-05-09 07:46:05,52.92324,-0.23738,26,95,6931.46,"Clb=-3.0m/s t=-27.8C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:46:30,2020-05-09 07:46:30,52.92354,-0.23611,15,47,6893.66,"Clb=-2.7m/s t=-27.6C 404.200 MHz Type=RS41-SG Radiosonde auto_rx v1.2.2"
2020-05-09 07:46:35,2020-05-09 07:46:35,52.92350,-0.23524,24,97,6851.60,"Clb=-2.3m/s t=-27.1C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:47:05,2020-05-09 07:47:05,52.92385,-0.23310,20,109,6771.74,"Clb=-2.7m/s t=-26.4C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:47:35,2020-05-09 07:47:35,52.92402,-0.23078,22,111,6693.10,"Clb=-2.4m/s t=-25.9C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:48:35,2020-05-09 07:48:35,52.92445,-0.22668,4,108,6542.23,"Clb=-2.3m/s t=-25.1C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:49:00,2020-05-09 07:49:05,52.92431,-0.22511,0,182,6469.68,"Clb=-2.3m/s t=-24.7C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:49:30,2020-05-09 07:49:30,52.92401,-0.22394,15,66,6415.74,"Clb=-2.1m/s t=-24.2C 404.200 MHz Type=RS41-SG Radiosonde auto_rx v1.2.2"
2020-05-09 07:49:35,2020-05-09 07:49:35,52.92412,-0.22377,2,351,6399.28,"Clb=-2.4m/s t=-24.2C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:50:00,2020-05-09 07:50:00,52.92395,-0.22273,19,55,6342.58,"Clb=-2.1m/s t=-24.2C 404.200 MHz Type=RS41-SG Radiosonde auto_rx v1.2.2"
2020-05-09 07:50:05,2020-05-09 07:50:05,52.92412,-0.22254,7,8,6328.87,"Clb=-2.3m/s t=-24.2C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:50:35,2020-05-09 07:50:35,52.92450,-0.22100,13,26,6254.80,"Clb=-2.5m/s t=-23.8C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
2020-05-09 07:51:05,2020-05-09 07:51:05,52.92483,-0.21957,9,29,6183.78,"Clb=-2.4m/s t=-23.2C 404.202 MHz Type=RS41-SG Radiosonde auto_rx v1.3.1"
