time,lasttime,lat,lng,speed,course,altitude,comment
2020-05-09 16:46:48,2020-05-09 16:46:48,49.42436,11.89705,19,219,1106.42,"Clb=6.6m/s Type=RS41 Details zu http://radiosondy.info"
2020-05-09 16:46:58,2020-05-09 16:46:58,49.42401,11.89664,17,222,1172.57,"Clb=7.0m/s Type=RS41 Details zu http://radiosondy.info"
2020-05-09 16:47:08,2020-05-09 16:47:08,49.42376,11.89636,13,257,1235.96,"Clb=7.0m/s Type=RS41-SGP Details zu http://radiosondy.info"
2020-05-09 16:47:18,2020-05-09 16:47:18,49.42360,11.89622,7,154,1298.45,"Clb=6.7m/s Type=RS41-SGP Details zu http://radiosondy.info"
2020-05-09 16:47:28,2020-05-09 16:47:30,49.42332,11.89612,9,180,1355.45,"Clb=6.7m/s t=-273.0C 402.700 MHz Type=RS41-SGP Radiosonde http://bit.ly/2Bj4Sfk auto_rx v1.3.1"
2020-05-09 16:47:49,2020-05-09 16:47:49,49.42271,11.89595,11,194,1477.37,"Clb=6.3m/s 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info"
2020-05-09 16:47:58,2020-05-09 16:47:58,49.42242,11.89585,13,189,1527.05,"Clb=6.0m/s Type=RS41-SGP Details zu http://radiosondy.info"
2020-05-09 16:48:09,2020-05-09 16:48:09,49.42216,11.89566,9,235,1592.58,"Clb=6.6m/s 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info"
2020-05-09 16:48:19,2020-05-09 16:48:19,49.42214,11.89559,4,82,1653.84,"Clb=5.7m/s 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info"
2020-05-09 16:48:26,2020-05-09 16:48:26,49.42205,11.89561,6,105,1695.91,"Clb=5.4m/s t=8.2C 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info"
2020-05-09 16:48:39,2020-05-09 16:48:39,49.42202,11.89580,6,136,1774.85,"Clb=6.0m/s 402.70MHz Type=RS41-SGP Details zu http://radiosondy.info"
2020-05-09 16:48:49,2020-05-09 16:48:50,49.42203,11.89602,7,99,1834.29,"Clb=7.1m/s t=-273.0C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:48:55,2020-05-09 16:48:55,49.42202,11.89619,2,77,1865.07,"Clb=6.4m/s t=-273.0C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:49:00,2020-05-09 16:49:00,49.42205,11.89633,9,78,1895.25,"Clb=6.3m/s t=-273.0C 402.701 MHz Type=RS41 Radiosonde auto_rx v1.3.1"
2020-05-09 16:49:05,2020-05-09 16:49:05,49.42203,11.89658,11,83,1925.12,"Clb=6.7m/s t=-273.0C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:49:10,2020-05-09 16:49:10,49.42204,11.89684,15,64,1954.68,"Clb=5.9m/s t=-273.0C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:49:15,2020-05-09 16:49:15,49.42209,11.89710,17,63,1983.64,"Clb=5.6m/s t=8.1C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:49:20,2020-05-09 16:49:20,49.42215,11.89736,17,75,2013.81,"Clb=6.8m/s t=7.9C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:49:25,2020-05-09 16:49:25,49.42225,11.89765,26,54,2046.12,"Clb=6.6m/s t=7.7C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:49:30,2020-05-09 16:49:30,49.42239,11.89807,26,69,2075.08,"Clb=6.1m/s t=7.6C 402.701 MHz Type=RS41 Radiosonde auto_rx v1.3.1"
2020-05-09 16:49:35,2020-05-09 16:49:35,49.42253,11.89845,20,61,2104.95,"Clb=6.2m/s t=7.4C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:49:40,2020-05-09 16:49:40,49.42266,11.89879,22,67,2136.04,"Clb=5.8m/s t=7.3C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:49:45,2020-05-09 16:49:45,49.42281,11.89917,24,64,2167.13,"Clb=6.4m/s t=7.0C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:49:50,2020-05-09 16:49:50,49.42297,11.89957,20,64,2197.91,"Clb=6.5m/s t=6.7C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:49:55,2020-05-09 16:49:55,49.42313,11.89996,24,60,2228.39,"Clb=6.6m/s t=6.5C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:50:00,2020-05-09 16:50:00,49.42331,11.90038,24,61,2259.18,"Clb=8.3m/s t=6.2C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:50:05,2020-05-09 16:50:05,49.42347,11.90078,26,47,2293.32,"Clb=8.4m/s t=5.9C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:50:10,2020-05-09 16:50:10,49.42372,11.90118,26,39,2325.01,"Clb=6.9m/s t=5.7C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:50:15,2020-05-09 16:50:15,49.42393,11.90159,20,66,2358.54,"Clb=7.0m/s t=5.5C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:50:20,2020-05-09 16:50:20,49.42412,11.90198,28,41,2389.63,"Clb=7.2m/s t=5.2C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:50:25,2020-05-09 16:50:25,49.42438,11.90245,30,50,2421.94,"Clb=7.2m/s t=5.0C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:50:30,2020-05-09 16:50:30,49.42461,11.90295,28,55,2454.25,"Clb=6.7m/s t=4.7C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:50:35,2020-05-09 16:50:35,49.42481,11.90345,30,59,2485.03,"Clb=6.9m/s t=4.5C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:50:40,2020-05-09 16:50:40,49.42504,11.90400,35,51,2517.65,"Clb=5.7m/s t=4.3C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:50:45,2020-05-09 16:50:45,49.42530,11.90467,37,61,2549.96,"Clb=7.3m/s t=4.5C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:50:50,2020-05-09 16:50:50,49.42552,11.90531,39,60,2581.96,"Clb=6.1m/s t=4.3C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:50:55,2020-05-09 16:50:55,49.42572,11.90608,41,66,2613.96,"Clb=7.1m/s t=4.1C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:51:00,2020-05-09 16:51:00,49.42592,11.90683,43,65,2645.97,"Clb=7.9m/s t=3.8C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:51:05,2020-05-09 16:51:05,49.42614,11.90760,44,64,2676.75,"Clb=6.6m/s t=3.6C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:51:10,2020-05-09 16:51:10,49.42632,11.90835,43,73,2708.76,"Clb=7.8m/s t=3.3C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:51:15,2020-05-09 16:51:15,49.42648,11.90910,44,68,2739.24,"Clb=6.7m/s t=3.0C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:51:20,2020-05-09 16:51:20,49.42665,11.90987,46,71,2771.55,"Clb=7.0m/s t=2.7C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:51:25,2020-05-09 16:51:25,49.42685,11.91067,44,68,2803.86,"Clb=6.1m/s t=2.4C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:51:30,2020-05-09 16:51:30,49.42703,11.91146,50,74,2836.16,"Clb=7.0m/s t=2.1C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:51:35,2020-05-09 16:51:35,49.42722,11.91236,52,76,2867.86,"Clb=7.1m/s t=1.9C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:51:40,2020-05-09 16:51:40,49.42740,11.91323,46,77,2898.95,"Clb=6.2m/s t=1.6C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:51:45,2020-05-09 16:51:45,49.42755,11.91408,46,76,2929.74,"Clb=5.9m/s t=1.4C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:51:50,2020-05-09 16:51:50,49.42774,11.91497,46,74,2962.05,"Clb=5.9m/s t=1.1C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:51:55,2020-05-09 16:51:55,49.42792,11.91588,46,73,2991.31,"Clb=6.6m/s t=0.8C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:52:00,2020-05-09 16:52:00,49.42812,11.91679,50,74,3019.65,"Clb=6.3m/s t=0.5C 402.700 MHz Type=RS41-SGP Radiosonde http://bit.ly/2Bj4Sfk auto_rx v1.3.1"
2020-05-09 16:52:05,2020-05-09 16:52:05,49.42829,11.91777,50,69,3049.52,"Clb=5.4m/s t=0.3C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:52:10,2020-05-09 16:52:10,49.42843,11.91870,48,77,3079.09,"Clb=8.1m/s t=-0.0C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:52:15,2020-05-09 16:52:15,49.42862,11.91960,54,71,3111.09,"Clb=6.9m/s t=-0.2C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:52:20,2020-05-09 16:52:20,49.42875,11.92054,50,84,3141.57,"Clb=6.6m/s t=-273.0C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:52:25,2020-05-09 16:52:25,49.42882,11.92147,48,84,3173.27,"Clb=5.2m/s t=-0.7C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:52:30,2020-05-09 16:52:30,49.42886,11.92184,46,76,3185.77,"Clb=6.4m/s t=-0.8C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:52:35,2020-05-09 16:52:35,49.42904,11.92325,41,75,3228.44,"Clb=5.5m/s t=-0.7C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:52:40,2020-05-09 16:52:40,49.42922,11.92408,48,78,3257.09,"Clb=7.3m/s t=-0.9C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:52:45,2020-05-09 16:52:45,49.42938,11.92498,52,69,3285.13,"Clb=5.7m/s t=-1.1C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:52:50,2020-05-09 16:52:50,49.42953,11.92582,41,81,3314.40,"Clb=4.4m/s t=-1.3C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:52:55,2020-05-09 16:52:55,49.42959,11.92668,56,77,3342.13,"Clb=7.9m/s t=-1.4C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:53:00,2020-05-09 16:53:00,49.42983,11.92765,46,66,3372.31,"Clb=5.8m/s t=-1.7C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:53:05,2020-05-09 16:53:05,49.43005,11.92850,44,69,3400.65,"Clb=6.9m/s t=-1.9C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:53:10,2020-05-09 16:53:10,49.43021,11.92936,50,68,3431.44,"Clb=5.7m/s t=-2.1C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:53:15,2020-05-09 16:53:15,49.43040,11.93033,56,74,3464.36,"Clb=9.2m/s t=-2.4C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:53:20,2020-05-09 16:53:20,49.43055,11.93128,46,80,3497.58,"Clb=7.1m/s t=-2.7C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:53:25,2020-05-09 16:53:25,49.43076,11.93209,44,64,3526.54,"Clb=5.8m/s t=-273.0C 402.700 MHz Type=RS41 Radiosonde auto_rx v1.3.1"
2020-05-09 16:53:30,2020-05-09 16:53:30,49.43100,11.93298,46,75,3556.10,"Clb=4.7m/s t=-3.2C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:53:35,2020-05-09 16:53:35,49.43111,11.93377,46,72,3580.49,"Clb=4.6m/s t=-3.4C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:53:40,2020-05-09 16:53:40,49.43138,11.93471,52,63,3600.30,"Clb=4.0m/s t=-3.5C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:53:45,2020-05-09 16:53:45,49.43160,11.93560,46,74,3623.77,"Clb=5.0m/s t=-3.7C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:53:50,2020-05-09 16:53:50,49.43175,11.93630,50,73,3640.53,"Clb=5.0m/s t=-3.9C 402.700 MHz Type=RS41 Radiosonde auto_rx v1.3.1"
2020-05-09 16:53:55,2020-05-09 16:53:55,49.43198,11.93734,46,73,3665.83,"Clb=4.1m/s t=-4.1C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:54:00,2020-05-09 16:54:00,49.43215,11.93822,44,72,3687.47,"Clb=4.7m/s t=-4.3C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:54:05,2020-05-09 16:54:05,49.43235,11.93901,43,68,3708.81,"Clb=4.8m/s t=-4.4C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:54:10,2020-05-09 16:54:10,49.43255,11.93984,48,71,3729.84,"Clb=4.7m/s t=-4.6C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:54:15,2020-05-09 16:54:15,49.43267,11.94073,48,79,3750.26,"Clb=4.5m/s t=-4.8C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:54:20,2020-05-09 16:54:20,49.43279,11.94142,41,70,3768.55,"Clb=5.4m/s t=-4.9C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:54:25,2020-05-09 16:54:25,49.43299,11.94234,44,73,3800.55,"Clb=6.1m/s t=-5.1C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:54:30,2020-05-09 16:54:30,49.43309,11.94317,43,88,3836.52,"Clb=7.6m/s t=-5.3C 402.700 MHz Type=RS41-SGP Radiosonde http://bit.ly/2Bj4Sfk auto_rx v1.3.1"
2020-05-09 16:54:35,2020-05-09 16:54:35,49.43319,11.94402,41,71,3869.74,"Clb=5.4m/s t=-5.6C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:54:40,2020-05-09 16:54:40,49.43332,11.94487,41,77,3904.49,"Clb=6.3m/s t=-5.8C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:54:45,2020-05-09 16:54:45,49.43338,11.94572,44,85,3934.36,"Clb=8.5m/s t=-6.1C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:54:50,2020-05-09 16:54:50,49.43347,11.94652,39,82,3971.54,"Clb=8.8m/s t=-6.4C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:54:55,2020-05-09 16:54:55,49.43361,11.94734,48,77,4005.38,"Clb=6.6m/s t=-6.7C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:55:00,2020-05-09 16:55:00,49.43381,11.94817,48,69,4037.08,"Clb=5.8m/s t=-6.9C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:55:05,2020-05-09 16:55:05,49.43400,11.94898,46,65,4064.81,"Clb=6.3m/s t=-7.1C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:55:10,2020-05-09 16:55:10,49.43418,11.94982,43,66,4095.29,"Clb=4.9m/s t=-7.2C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:55:15,2020-05-09 16:55:15,49.43437,11.95068,43,67,4126.38,"Clb=8.7m/s t=-7.4C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:55:20,2020-05-09 16:55:20,49.43454,11.95139,43,83,4156.25,"Clb=5.9m/s t=-7.6C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:55:25,2020-05-09 16:55:25,49.43461,11.95233,43,79,4186.43,"Clb=5.2m/s t=-7.3C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:55:30,2020-05-09 16:55:30,49.43475,11.95314,41,78,4213.86,"Clb=5.6m/s t=-7.5C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:55:35,2020-05-09 16:55:35,49.43494,11.95388,43,67,4244.64,"Clb=5.0m/s t=-7.8C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:55:40,2020-05-09 16:55:40,49.43514,11.95463,44,69,4275.43,"Clb=6.3m/s t=-8.1C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:55:45,2020-05-09 16:55:45,49.43527,11.95525,43,65,4299.51,"Clb=6.6m/s t=-8.3C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:55:50,2020-05-09 16:55:50,49.43548,11.95619,37,72,4332.12,"Clb=5.9m/s t=-8.6C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:55:55,2020-05-09 16:55:55,49.43562,11.95695,37,77,4362.91,"Clb=6.0m/s t=-8.7C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:56:00,2020-05-09 16:56:00,49.43573,11.95766,39,84,4391.56,"Clb=6.7m/s t=-8.9C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:56:05,2020-05-09 16:56:05,49.43582,11.95837,39,74,4421.12,"Clb=5.7m/s t=-9.1C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:56:10,2020-05-09 16:56:10,49.43593,11.95905,39,73,4450.08,"Clb=6.6m/s t=-9.4C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:56:15,2020-05-09 16:56:15,49.43607,11.95981,39,70,4481.47,"Clb=5.1m/s t=-9.5C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:56:20,2020-05-09 16:56:20,49.43622,11.96063,39,76,4510.13,"Clb=7.1m/s t=-9.6C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:56:25,2020-05-09 16:56:25,49.43636,11.96138,43,79,4539.08,"Clb=4.9m/s t=-9.2C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:56:30,2020-05-09 16:56:30,49.43649,11.96203,31,65,4568.95,"Clb=4.0m/s t=-9.4C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:56:35,2020-05-09 16:56:35,49.43662,11.96280,41,79,4597.30,"Clb=6.8m/s t=-9.5C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:56:40,2020-05-09 16:56:40,49.43672,11.96354,37,82,4628.39,"Clb=5.9m/s t=-9.7C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:56:45,2020-05-09 16:56:45,49.43684,11.96426,41,78,4658.87,"Clb=6.2m/s t=-10.0C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:56:50,2020-05-09 16:56:50,49.43696,11.96496,37,71,4688.13,"Clb=4.7m/s t=-10.2C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:56:55,2020-05-09 16:56:55,49.43702,11.96560,37,86,4718.00,"Clb=7.2m/s t=-10.5C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:57:00,2020-05-09 16:57:00,49.43705,11.96641,35,83,4750.00,"Clb=8.5m/s t=-10.5C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:57:05,2020-05-09 16:57:05,49.43709,11.96703,31,101,4780.48,"Clb=7.0m/s t=-10.6C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:57:10,2020-05-09 16:57:10,49.43709,11.96765,35,84,4810.96,"Clb=5.0m/s t=-10.6C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:57:15,2020-05-09 16:57:15,49.43713,11.96822,33,90,4840.53,"Clb=7.1m/s t=-10.7C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:57:20,2020-05-09 16:57:20,49.43716,11.96900,37,77,4869.48,"Clb=5.0m/s t=-10.8C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:57:25,2020-05-09 16:57:25,49.43726,11.96949,30,70,4898.44,"Clb=6.6m/s t=-10.9C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:57:30,2020-05-09 16:57:30,49.43738,11.97026,44,70,4933.19,"Clb=5.1m/s t=-11.1C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:57:35,2020-05-09 16:57:35,49.43749,11.97092,30,77,4960.62,"Clb=5.7m/s t=-11.1C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:57:40,2020-05-09 16:57:40,49.43762,11.97172,50,72,4990.49,"Clb=6.3m/s t=-11.2C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:57:45,2020-05-09 16:57:45,49.43778,11.97241,28,67,5021.28,"Clb=5.8m/s t=-11.4C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:57:50,2020-05-09 16:57:50,49.43791,11.97310,39,83,5050.84,"Clb=7.1m/s t=-11.6C 402.701 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:57:55,2020-05-09 16:57:55,49.43798,11.97391,44,85,5082.54,"Clb=5.5m/s t=-11.8C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:58:00,2020-05-09 16:58:00,49.43805,11.97462,39,80,5114.85,"Clb=5.3m/s t=-12.1C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:58:05,2020-05-09 16:58:05,49.43807,11.97533,37,91,5142.59,"Clb=5.9m/s t=-12.3C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:58:10,2020-05-09 16:58:10,49.43815,11.97621,43,71,5172.46,"Clb=5.6m/s t=-12.5C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:58:15,2020-05-09 16:58:15,49.43821,11.97688,28,83,5204.46,"Clb=7.8m/s t=-12.7C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:58:20,2020-05-09 16:58:20,49.43825,11.97756,50,83,5237.99,"Clb=6.4m/s t=-12.8C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:58:25,2020-05-09 16:58:25,49.43835,11.97840,33,84,5270.30,"Clb=5.2m/s t=-13.0C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:58:30,2020-05-09 16:58:30,49.43843,11.97898,39,70,5297.12,"Clb=7.3m/s t=-13.2C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:58:35,2020-05-09 16:58:40,49.43855,11.97982,41,75,5326.68,"Clb=6.3m/s t=-14.7C 402.70MHz Type=RS41"
2020-05-09 16:58:45,2020-05-09 16:58:45,49.43853,11.98128,30,82,5383.68,"Clb=4.7m/s t=-13.7C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:58:50,2020-05-09 16:58:55,49.43858,11.98188,35,86,5413.55,"Clb=5.1m/s t=-15.2C 402.70MHz Type=RS41"
2020-05-09 16:59:00,2020-05-09 16:59:00,49.43854,11.98326,52,87,5474.21,"Clb=6.4m/s t=-14.3C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:59:05,2020-05-09 16:59:05,49.43859,11.98412,41,91,5504.38,"Clb=7.4m/s t=-14.6C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:59:10,2020-05-09 16:59:10,49.43860,11.98492,41,87,5533.95,"Clb=5.3m/s t=-14.8C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:59:15,2020-05-09 16:59:15,49.43854,11.98575,39,94,5562.30,"Clb=6.6m/s t=-14.9C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:59:20,2020-05-09 16:59:20,49.43865,11.98656,46,82,5591.56,"Clb=6.8m/s t=-15.0C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:59:25,2020-05-09 16:59:25,49.43869,11.98737,44,80,5622.95,"Clb=6.5m/s t=-15.2C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:59:30,2020-05-09 16:59:30,49.43871,11.98818,39,86,5653.74,"Clb=7.5m/s t=-15.4C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:59:35,2020-05-09 16:59:35,49.43871,11.98896,39,88,5685.74,"Clb=6.5m/s t=-15.7C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:59:40,2020-05-09 16:59:40,49.43876,11.98986,48,81,5718.35,"Clb=5.3m/s t=-15.9C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
2020-05-09 16:59:45,2020-05-09 16:59:45,49.43890,11.99075,43,81,5747.61,"Clb=6.2m/s t=-16.2C 402.700 MHz Type=RS41-SGP Radiosonde auto_rx v1.3.1"
