time,lasttime,lat,lng,speed,course,altitude,Clb,comment
2020-05-09 06:48:30,2020-05-09 06:48:30,48.84635,2.62144,26,151,23569.27,3.6," t=-50.6C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 06:49:00,2020-05-09 06:49:00,48.84526,2.62228,11,182,23687.53,3.8," t=-49.9C 400.998 MHz Type=M10 Radiosonde auto_rx v1.2.2"
2020-05-09 06:49:30,2020-05-09 06:49:30,48.84394,2.62257,33,186,23810.98,4.6," t=-48.9C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 06:50:00,2020-05-09 06:50:00,48.84285,2.62257,4,31,23936.86,4.0," t=-49.7C 400.998 MHz Type=M10 Radiosonde auto_rx v1.2.2"
2020-05-09 06:50:30,2020-05-09 06:50:30,48.84248,2.62248,6,255,24066.40,4.9," t=-49.8C 400.998 MHz Type=M10 Radiosonde auto_rx v1.2.2"
2020-05-09 06:51:00,2020-05-09 06:51:00,48.84177,2.62182,39,184,24201.73,3.4," t=-49.9C 400.998 MHz Type=M10 Radiosonde auto_rx v1.2.2"
2020-05-09 06:51:30,2020-05-09 06:51:30,48.84020,2.62066,24,226,24347.73,5.8," t=-49.7C 400.998 MHz Type=M10 Radiosonde auto_rx v1.2.2"
2020-05-09 06:52:00,2020-05-09 06:52:00,48.83880,2.61954,22,222,24498.30,5.9," t=-49.8C 400.999 MHz Type=M10 Radiosonde - 73 DE F1IEE auto_rx v1.3.0"
2020-05-09 06:52:30,2020-05-09 06:52:30,48.83754,2.61777,24,187,24652.83,5.0," t=-49.9C 400.999 MHz Type=M10 Radiosonde - 73 DE F1IEE auto_rx v1.3.0"
2020-05-09 06:53:00,2020-05-09 06:53:00,48.83602,2.61663,20,174,24806.76,6.3," t=-50.7C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 06:53:30,2020-05-09 06:53:30,48.83572,2.61633,20,162,24848.21,5.1," t=-50.8C 400.998 MHz Type=M10 Radiosonde - 73 DE F1IEE auto_rx v1.3.0"
2020-05-09 06:54:00,2020-05-09 06:54:00,48.83391,2.61550,31,184,25110.95,5.4," t=-50.9C 400.999 MHz Type=M10 Radiosonde - 73 DE F1IEE auto_rx v1.3.0"
2020-05-09 06:54:30,2020-05-09 06:54:30,48.83211,2.61436,30,230,25263.65,3.4," t=-50.4C 400.998 MHz Type=M10 Radiosonde auto_rx v1.2.2"
2020-05-09 06:55:00,2020-05-09 06:55:00,48.83069,2.61207,13,197,25406.60,2.8," t=-50.5C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 06:55:30,2020-05-09 06:55:30,48.82947,2.61021,37,210,25546.51,3.5," t=-51.3C 400.998 MHz Type=M10 Radiosonde auto_rx v1.2.2"
2020-05-09 06:56:00,2020-05-09 06:56:01,48.82780,2.60777,28,214,25682.45,4.5," t=-50.7C 400.999 MHz Type=M10 Radiosonde - 73 DE F1IEE auto_rx v1.3.0"
2020-05-09 06:56:30,2020-05-09 06:56:30,48.82547,2.60441,48,237,25818.39,4.5," t=-51.3C 400.998 MHz Type=M10 Radiosonde auto_rx v1.2.2"
2020-05-09 06:57:00,2020-05-09 06:57:00,48.82337,2.60033,37,223,25961.64,3.2," t=-51.7C 400.998 MHz Type=M10 Radiosonde auto_rx v1.2.2"
2020-05-09 06:57:30,2020-05-09 06:57:30,48.82162,2.59626,48,231,26111.30,4.2," t=-52.0C 400.998 MHz Type=M10 Radiosonde auto_rx v1.2.2"
2020-05-09 06:58:00,2020-05-09 06:58:00,48.82004,2.59166,30,248,26270.41,4.0," t=-51.4C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 06:58:30,2020-05-09 06:58:30,48.81829,2.58701,63,248,26433.17,4.6," t=-51.7C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 06:59:00,2020-05-09 06:59:00,48.81677,2.58180,37,223,26601.72,4.5," t=-51.4C 400.998 MHz Type=M10 Radiosonde auto_rx v1.2.2"
2020-05-09 06:59:30,2020-05-09 06:59:30,48.81454,2.57745,33,245,26768.45,6.5," t=-51.6C 400.998 MHz Type=M10 Radiosonde auto_rx v1.2.2"
2020-05-09 07:00:00,2020-05-09 07:00:00,48.81245,2.57270,76,256,26931.52,4.9," t=-51.5C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:00:30,2020-05-09 07:00:30,48.81078,2.56726,76,255,27089.40,4.4," t=-51.5C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:01:00,2020-05-09 07:01:00,48.80920,2.56229,61,254,27226.56,4.4," t=-51.2C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:01:30,2020-05-09 07:01:30,48.80722,2.55644,57,262,27400.61,3.8," t=-51.4C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:02:00,2020-05-09 07:02:00,48.80561,2.55019,74,255,27548.43,6.4," t=-50.2C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:02:30,2020-05-09 07:02:30,48.80406,2.54393,76,238,27698.09,3.8," t=-50.8C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:03:00,2020-05-09 07:03:00,48.80260,2.53748,57,221,27846.53,2.7," t=-49.4C 400.998 MHz Type=M10 Radiosonde auto_rx v1.2.2"
2020-05-09 07:03:30,2020-05-09 07:03:30,48.80116,2.53092,63,251,27993.75,6.0," t=-50.0C 400.998 MHz Type=M10 Radiosonde auto_rx v1.2.2"
2020-05-09 07:04:00,2020-05-09 07:04:00,48.79956,2.52429,54,257,28145.84,6.4," t=-50.6C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:04:30,2020-05-09 07:04:30,48.79799,2.51779,52,254,28302.51,4.0," t=-50.2C 400.998 MHz Type=M10 Radiosonde auto_rx v1.2.2"
2020-05-09 07:05:00,2020-05-09 07:05:00,48.79654,2.51185,52,253,28456.74,5.4," t=-49.6C 400.998 MHz Type=M10 Radiosonde auto_rx v1.2.2"
2020-05-09 07:05:30,2020-05-09 07:05:30,48.79438,2.50542,76,244,28625.90,4.5," t=-48.7C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:06:00,2020-05-09 07:06:00,48.79284,2.49870,70,239,28784.70,6.5," t=-48.7C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:06:30,2020-05-09 07:06:30,48.79132,2.49233,70,233,28947.16,7.3," t=-48.0C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:07:00,2020-05-09 07:07:00,48.79000,2.48616,65,266,29105.66,4.9," t=-46.9C 400.998 MHz Type=M10 Radiosonde auto_rx v1.2.2"
2020-05-09 07:07:30,2020-05-09 07:07:30,48.78956,2.47985,48,281,29258.67,3.8," t=-46.9C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:08:00,2020-05-09 07:08:00,48.78958,2.47382,43,294,29421.43,5.2," t=-46.7C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:08:30,2020-05-09 07:08:30,48.78974,2.46839,56,299,29569.26,4.7," t=-47.0C 400.999 MHz Type=M10 Radiosonde - 73 DE F1IEE auto_rx v1.3.0"
2020-05-09 07:09:00,2020-05-09 07:09:00,48.78987,2.46240,52,298,29746.96,4.9," t=-46.2C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:09:30,2020-05-09 07:09:30,48.79011,2.45570,52,324,29910.94,1.5," t=-46.7C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:10:00,2020-05-09 07:10:00,48.79086,2.44954,54,305,30082.54,3.9," t=-46.9C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:10:30,2020-05-09 07:10:30,48.79114,2.44418,37,287,30249.88,5.1," t=-46.2C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:11:00,2020-05-09 07:11:00,48.79148,2.43982,22,307,30412.33,4.6," t=-45.8C 400.998 MHz Type=M10 Radiosonde auto_rx v1.2.2"
2020-05-09 07:11:30,2020-05-09 07:11:30,48.79140,2.43581,26,308,30581.50,2.7," t=-44.4C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:12:00,2020-05-09 07:12:00,48.79129,2.43210,30,260,30736.95,6.1," t=-44.5C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:12:30,2020-05-09 07:12:30,48.79137,2.43161,57,256,30767.12,3.6," t=-44.8C 400.997 MHz Type=M10 Radiosonde auto_rx v1.2.2"
2020-05-09 07:13:00,2020-05-09 07:13:00,48.78941,2.41961,93,245,31041.14,0.5," t=-45.5C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:13:25,2020-05-09 07:13:25,48.78871,2.41374,102,254,31157.88,5.0," t=-44.8C 400.997 MHz Type=M10 Radiosondy.info auto_rx v1.3.1"
2020-05-09 07:13:30,2020-05-09 07:13:30,48.78882,2.41244,20,307,31191.71,6.4," t=-44.8C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:14:00,2020-05-09 07:14:00,48.78913,2.40726,106,263,31337.71,3.4," t=-43.0C 400.997 MHz Type=M10 Radiosonde auto_rx v1.2.2"
2020-05-09 07:14:30,2020-05-09 07:14:30,48.79008,2.39986,39,300,31540.40,9.3," t=-42.6C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:15:00,2020-05-09 07:15:00,48.79026,2.39459,67,306,31693.41,2.5," t=-42.1C 400.997 MHz Type=M10 Radiosonde auto_rx v1.2.2"
2020-05-09 07:15:20,2020-05-09 07:15:20,48.79016,2.39085,61,271,31801.92,7.6," t=-42.2C 400.997 MHz Type=M10 Radiosondy.info auto_rx v1.3.1"
2020-05-09 07:15:30,2020-05-09 07:15:30,48.79011,2.38851,52,295,31866.23,2.8," t=-42.4C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:15:50,2020-05-09 07:15:50,48.78994,2.38514,87,243,31958.58,2.8," t=-42.5C 400.997 MHz Type=M10 Radiosondy.info auto_rx v1.3.1"
2020-05-09 07:16:00,2020-05-09 07:16:00,48.78971,2.38235,67,271,32037.22,9.0," t=-42.6C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:16:30,2020-05-09 07:16:30,48.78938,2.37821,87,241,32204.25,0.8," t=-42.1C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:17:00,2020-05-09 07:17:00,48.78876,2.37302,24,252,32375.55,12.0," t=-41.3C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:17:30,2020-05-09 07:17:30,48.78794,2.36658,24,266,32547.46,1.9," t=-40.9C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:18:00,2020-05-09 07:18:00,48.78728,2.36073,98,288,32701.99,7.0," t=-39.5C 400.998 MHz Type=M10 Radiosonde auto_rx v1.2.2"
2020-05-09 07:18:30,2020-05-09 07:18:30,48.78739,2.35381,91,296,32875.73,2.4," t=-39.3C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:19:00,2020-05-09 07:19:00,48.78674,2.34887,100,251,33022.64,7.9," t=-38.5C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:19:05,2020-05-09 07:19:05,48.78677,2.34803,46,306,33041.84,2.1," t=-38.3C 400.997 MHz Type=M10 Radiosondy.info auto_rx v1.3.1"
2020-05-09 07:19:30,2020-05-09 07:19:30,48.78456,2.34244,78,284,33195.77,5.5," t=-36.5C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:20:00,2020-05-09 07:20:00,48.78223,2.33615,91,256,33349.08,10.5," t=-36.1C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:20:30,2020-05-09 07:20:30,48.78023,2.33039,63,229,33491.73,10.8," t=-35.0C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:21:00,2020-05-09 07:21:00,48.77858,2.32283,61,202,33660.28,0.2," t=-34.2C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:21:30,2020-05-09 07:21:30,48.77790,2.31591,78,300,33807.20,3.0," t=-33.9C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:22:00,2020-05-09 07:22:00,48.77644,2.30847,83,253,33978.19,9.7," t=-33.6C 400.997 MHz Type=M10 Radiosonde auto_rx v1.2.2"
2020-05-09 07:22:05,2020-05-09 07:22:05,48.77650,2.30765,35,312,33989.77,6.5," t=-33.5C 400.997 MHz Type=M10 Radiosondy.info auto_rx v1.3.1"
2020-05-09 07:22:25,2020-05-09 07:22:25,48.77599,2.30382,109,247,34081.21,1.1," t=-33.6C 400.997 MHz Type=M10 Radiosondy.info auto_rx v1.3.1"
2020-05-09 07:22:30,2020-05-09 07:22:30,48.77577,2.30139,93,249,34139.73,2.2," t=-33.6C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:22:35,2020-05-09 07:22:35,48.77568,2.30103,113,250,34140.95,0.1," t=-33.5C 400.997 MHz Type=M10 Radiosondy.info auto_rx v1.3.1"
2020-05-09 07:23:00,2020-05-09 07:23:00,48.77497,2.29189,31,261,34299.45,-0.2," t=-33.0C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:23:30,2020-05-09 07:23:30,48.77501,2.28132,124,299,34458.25,7.0," t=-33.7C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:24:00,2020-05-09 07:24:00,48.77631,2.27233,128,257,34590.23,-1.1," t=-33.2C 400.998 MHz Type=M10 Radiosonde auto_rx v1.2.2"
2020-05-09 07:24:20,2020-05-09 07:24:20,48.77759,2.26700,56,303,34679.84,-1.4," t=-32.9C 400.997 MHz Type=M10 Radiosondy.info auto_rx v1.3.1"
2020-05-09 07:24:30,2020-05-09 07:24:30,48.77866,2.26418,48,290,34736.53,-0.6," t=-32.7C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:25:00,2020-05-09 07:25:00,48.78168,2.25808,69,303,34894.11,7.6," t=-33.1C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:25:30,2020-05-09 07:25:30,48.78171,2.25253,76,275,34062.62,-52.1," t=-32.0C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:26:00,2020-05-09 07:26:00,48.77971,2.24427,57,247,32766.30,-26.1," t=-38.4C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:26:30,2020-05-09 07:26:30,48.77837,2.23677,76,297,31871.11,-28.7," t=-42.5C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:27:00,2020-05-09 07:27:00,48.77866,2.23148,81,228,31064.61,-28.7," t=-44.9C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:27:30,2020-05-09 07:27:30,48.77798,2.22593,31,253,30255.97,-30.3," t=-46.3C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:28:00,2020-05-09 07:28:00,48.77866,2.21996,72,304,29462.27,-23.4," t=-46.8C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:28:30,2020-05-09 07:28:30,48.77807,2.21382,119,245,28710.94,-24.3," t=-48.4C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:29:00,2020-05-09 07:29:00,48.77678,2.20656,124,245,27975.76,-24.9," t=-50.7C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:29:30,2020-05-09 07:29:30,48.77510,2.19898,91,282,27233.27,-24.1," t=-50.7C 400.998 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:30:00,2020-05-09 07:30:00,48.77292,2.19326,57,297,26555.09,-23.3," t=-51.6C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:30:30,2020-05-09 07:30:30,48.77299,2.19314,28,321,26531.62,-23.8," t=-51.6C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:31:00,2020-05-09 07:31:00,48.76840,2.18480,52,286,25324.00,-18.6," t=-52.1C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:31:30,2020-05-09 07:31:30,48.76651,2.18371,81,246,24779.02,-17.8," t=-52.1C 400.997 MHz Type=M10 Radiosonde auto_rx v1.2.2"
2020-05-09 07:32:00,2020-05-09 07:32:00,48.76529,2.18262,54,248,24228.55,-17.4," t=-52.1C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:32:30,2020-05-09 07:32:30,48.76468,2.18344,59,183,23723.80,-16.4," t=-51.6C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:33:00,2020-05-09 07:33:00,48.76513,2.18348,48,107,23245.88,-15.6," t=-50.0C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:33:30,2020-05-09 07:33:30,48.76507,2.18333,57,309,22810.62,-17.3," t=-50.5C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:34:00,2020-05-09 07:34:00,48.76524,2.18376,69,253,22358.60,-15.3," t=-51.0C 400.997 MHz Type=M10 Radiosonde auto_rx v1.2.2"
2020-05-09 07:34:30,2020-05-09 07:34:30,48.76479,2.18208,43,33,21853.55,-13.9," t=-50.9C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:35:00,2020-05-09 07:35:00,48.76395,2.18334,61,118,21386.29,-13.1," t=-53.6C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:35:30,2020-05-09 07:35:30,48.76302,2.18345,67,232,21195.18,-14.5," t=-53.2C 400.996 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:36:00,2020-05-09 07:36:00,48.76194,2.18440,81,173,20807.17,-14.0," t=-53.8C 400.996 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:36:30,2020-05-09 07:36:30,48.75999,2.18697,63,39,20194.22,-14.4," t=-54.2C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:37:00,2020-05-09 07:37:00,48.75871,2.18897,31,336,19822.06,-12.6," t=-54.5C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:37:30,2020-05-09 07:37:30,48.75789,2.19131,43,230,19462.09,-11.9," t=-54.7C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:38:00,2020-05-09 07:38:00,48.75685,2.19411,76,149,19113.40,-10.9," t=-54.6C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:38:30,2020-05-09 07:38:30,48.75634,2.19715,85,88,18774.16,-11.2," t=-53.8C 400.996 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:39:00,2020-05-09 07:39:00,48.75626,2.19946,74,86,18531.84,-10.9," t=-54.2C 400.996 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:39:30,2020-05-09 07:39:30,48.75590,2.20439,19,195,18132.55,-10.7," t=-54.0C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:40:00,2020-05-09 07:40:00,48.75678,2.20752,74,88,17839.03,-9.7," t=-53.4C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:40:30,2020-05-09 07:40:30,48.75675,2.21054,63,32,17535.45,-9.8," t=-53.5C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:41:00,2020-05-09 07:41:00,48.75624,2.21419,35,206,17251.38,-9.8," t=-53.3C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:41:30,2020-05-09 07:41:30,48.75636,2.21860,89,97,16972.48,-8.7," t=-52.7C 400.997 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:42:00,2020-05-09 07:42:00,48.75610,2.22297,37,17,16705.17,-8.8," t=-53.3C 400.996 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:42:30,2020-05-09 07:42:30,48.75649,2.22699,54,140,16441.22,-8.8," t=-53.7C 400.996 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:43:00,2020-05-09 07:43:00,48.75615,2.22960,56,44,16182.75,-8.9," t=-53.6C 400.996 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:43:30,2020-05-09 07:43:30,48.75557,2.23402,41,160,15932.81,-7.3," t=-54.5C 400.996 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:44:00,2020-05-09 07:44:00,48.75541,2.23752,76,73,15688.36,-8.3," t=-54.3C 400.996 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:44:30,2020-05-09 07:44:30,48.75510,2.24254,19,148,15448.18,-8.1," t=-54.9C 400.996 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:45:00,2020-05-09 07:45:00,48.75531,2.24669,63,52,15228.72,-7.9," t=-54.4C 400.996 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:45:30,2020-05-09 07:45:30,48.75525,2.25257,20,137,14986.41,-7.4," t=-54.6C 400.996 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:46:00,2020-05-09 07:46:00,48.75569,2.25572,89,63,14861.44,-7.5," t=-54.0C 400.996 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:46:30,2020-05-09 07:46:30,48.75707,2.26511,26,117,14559.38,-7.5," t=-54.4C 400.996 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:47:00,2020-05-09 07:47:00,48.75769,2.26996,56,112,14399.36,-6.5," t=-54.3C 400.996 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:47:30,2020-05-09 07:47:30,48.75959,2.27791,24,73,14147.90,-6.7," t=-53.2C 400.996 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:48:00,2020-05-09 07:48:00,48.76191,2.28312,81,35,13965.63,-6.6," t=-53.3C 400.996 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:48:30,2020-05-09 07:48:30,48.76391,2.28832,15,31,13759.89,-6.9," t=-52.8C 400.996 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:49:00,2020-05-09 07:49:00,48.76542,2.29227,43,24,13587.98,-6.4," t=-52.5C 400.996 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:49:30,2020-05-09 07:49:30,48.76708,2.29885,44,108,13369.44,-6.3," t=-52.3C 400.996 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:50:00,2020-05-09 07:50:00,48.76835,2.30358,63,42,13174.98,-6.0," t=-52.0C 400.995 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:50:30,2020-05-09 07:50:30,48.76900,2.30570,72,49,13087.50,-6.5," t=-51.9C 400.995 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:51:00,2020-05-09 07:51:00,48.77000,2.30985,69,90,12919.56,-6.0," t=-51.8C 400.995 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:51:30,2020-05-09 07:51:30,48.77127,2.32095,74,101,12604.39,-6.2," t=-53.8C 400.996 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:52:00,2020-05-09 07:52:00,48.77183,2.32420,78,98,12530.63,-6.2," t=-53.8C 400.996 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:52:30,2020-05-09 07:52:30,48.77392,2.33206,98,52,12342.27,-6.0," t=-54.8C 400.996 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:53:00,2020-05-09 07:53:00,48.77842,2.34234,76,34,12077.09,-5.8," t=-55.3C 400.996 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:53:30,2020-05-09 07:53:30,48.78047,2.34796,65,86,11919.20,-5.5," t=-55.6C 400.996 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:54:00,2020-05-09 07:54:00,48.78119,2.35275,46,48,11755.22,-5.5," t=-56.1C 400.996 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:54:30,2020-05-09 07:54:30,48.78165,2.35859,76,99,11591.85,-6.3," t=-56.0C 400.996 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:55:00,2020-05-09 07:55:00,48.78277,2.36540,76,46,11412.63,-6.0," t=-56.5C 400.995 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:55:30,2020-05-09 07:55:30,48.78502,2.37256,61,81,11240.11,-5.5," t=-56.8C 400.996 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:56:00,2020-05-09 07:56:00,48.78764,2.37853,74,41,11062.72,-6.0," t=-55.2C 400.995 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:56:30,2020-05-09 07:56:30,48.78992,2.38472,61,96,10882.58,-7.3," t=-54.4C 400.995 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:57:00,2020-05-09 07:57:00,48.79019,2.38985,43,64,10716.16,-5.7," t=-54.4C 400.995 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:57:30,2020-05-09 07:57:30,48.78955,2.39674,81,111,10547.60,-5.5," t=-53.7C 400.995 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:58:00,2020-05-09 07:58:00,48.78876,2.40344,46,78,10381.49,-5.6," t=-52.4C 400.995 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 07:58:30,2020-05-09 07:58:30,48.78852,2.40674,70,77,10305.29,-5.4," t=-51.8C 400.995 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:59:00,2020-05-09 07:59:00,48.78816,2.41326,85,98,10161.12,-5.1," t=-50.8C 400.995 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 07:59:30,2020-05-09 07:59:30,48.78764,2.42567,85,102,9901.12,-5.1," t=-48.7C 400.995 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:00:00,2020-05-09 08:00:00,48.78742,2.43316,48,74,9749.64,-5.0," t=-47.3C 400.995 MHz Type=M10 Radiosonde auto_rx v1.3.1"
2020-05-09 08:00:30,2020-05-09 08:00:30,48.78760,2.44089,85,98,9598.76,-5.0," t=-45.9C 400.996 MHz Type=M10 Radiosonde auto_rx v1.2.2"
2020-05-09 08:01:00,2020-05-09 08:01:00,48.78746,2.44807,46,76,9459.47,-4.7," t=-44.6C 400.995 MHz Type=M10 Radiosonde auto_rx v1.3.0"
2020-05-09 08:01:30,2020-05-09 08:01:30,48.78764,2.45533,78,99,9323.53,-4.4," t=-43.3C 400.996 MHz Type=M10 Radiosonde auto_rx v1.2.2"
