time,lasttime,lat,lng,speed,course,altitude,Clb,comment
2020-05-09 12:47:22,2020-05-09 12:47:22,52.35751,21.21945,33,108,15571.93,-33.7," 404.50MHz Type=RS41 BK=On Szczegoly na http://radiosondy.info"
2020-05-09 12:47:27,2020-05-09 12:47:27,52.35733,21.21994,28,132,15412.52,-31.5," t=-51.9C 404.50MHz Type=RS41-SG"
2020-05-09 12:47:32,2020-05-09 12:47:32,52.35708,21.22057,39,121,15257.37,-30.9," t=-51.2C 404.50MHz Type=RS41-SG"
2020-05-09 12:47:37,2020-05-09 12:47:37,52.35686,21.22139,37,104,15095.22,-33.0," 404.50MHz Type=RS41 BK=On Szczegoly na http://radiosondy.info"
2020-05-09 12:47:42,2020-05-09 12:47:42,52.35677,21.22237,48,92,14935.50,-31.9," t=-51.5C 404.50MHz Type=RS41-SG"
2020-05-09 12:47:47,2020-05-09 12:47:47,52.35673,21.22325,43,96,14794.69,-22.8," t=-52.2C 404.50MHz Type=RS41-SG"
2020-05-09 12:47:52,2020-05-09 12:47:52,52.35661,21.22399,35,112,14680.39,-24.4," t=-51.5C 404.50MHz Type=RS41-SG"
2020-05-09 12:47:57,2020-05-09 12:47:57,52.35645,21.22467,35,112,14562.43,-26.7," t=-51.6C 404.50MHz Type=RS41-SG"
2020-05-09 12:48:02,2020-05-09 12:48:02,52.35623,21.22543,43,116,14437.77,-26.1," t=-51.4C 404.50MHz Type=RS41-SG"
2020-05-09 12:48:07,2020-05-09 12:48:07,52.35601,21.22638,50,107,14292.38,-31.0," t=-51.0C 404.50MHz Type=RS41-SG"
2020-05-09 12:48:12,2020-05-09 12:48:12,52.35590,21.22733,48,103,14135.10,-31.2," t=-52.0C 404.50MHz Type=RS41-SG"
2020-05-09 12:48:17,2020-05-09 12:48:17,52.35575,21.22816,43,104,13983.61,-30.1," t=-52.2C 404.50MHz Type=RS41-SG"
2020-05-09 12:48:22,2020-05-09 12:48:22,52.35556,21.22890,39,118,13832.13,-30.8," t=-50.9C 404.50MHz Type=RS41-SG"
2020-05-09 12:48:27,2020-05-09 12:48:27,52.35534,21.22966,43,111,13681.86,-30.1," t=-51.0C 404.50MHz Type=RS41-SG"
2020-05-09 12:48:32,2020-05-09 12:48:32,52.35512,21.23048,44,111,13537.69,-28.5," t=-50.9C 404.50MHz Type=RS41-SG"
2020-05-09 12:48:37,2020-05-09 12:48:37,52.35490,21.23142,50,115,13400.84,-27.9," t=-51.0C 404.50MHz Type=RS41-SG"
2020-05-09 12:48:42,2020-05-09 12:48:42,52.35468,21.23234,48,114,13262.76,-26.5," t=-51.1C 404.50MHz Type=RS41-SG"
2020-05-09 12:48:47,2020-05-09 12:48:47,52.35449,21.23323,46,114,13127.74,-27.2," t=-51.5C 404.50MHz Type=RS41-SG"
2020-05-09 12:48:52,2020-05-09 12:48:52,52.35430,21.23401,41,112,12986.00,-28.6," t=-51.4C 404.50MHz Type=RS41-SG"
2020-05-09 12:48:57,2020-05-09 12:48:57,52.35408,21.23484,44,112,12842.75,-28.2," t=-51.3C 404.50MHz Type=RS41-SG"
2020-05-09 12:49:02,2020-05-09 12:49:02,52.35382,21.23570,46,120,12701.63,-27.6," t=-51.4C 404.50MHz Type=RS41-SG"
2020-05-09 12:49:07,2020-05-09 12:49:07,52.35352,21.23660,50,115,12564.77,-27.4," t=-51.5C 404.50MHz Type=RS41-SG"
2020-05-09 12:49:12,2020-05-09 12:49:12,52.35323,21.23751,50,117,12431.57,-26.7," t=-51.5C 404.50MHz Type=RS41-SG"
2020-05-09 12:49:17,2020-05-09 12:49:17,52.35288,21.23849,57,122,12306.91,-24.4," t=-51.4C 404.50MHz Type=RS41-SG"
2020-05-09 12:49:22,2020-05-09 12:49:22,52.35253,21.23961,56,115,12192.00,-25.3," 404.50MHz Type=RS41 BK=On Szczegoly na http://radiosondy.info"
2020-05-09 12:49:27,2020-05-09 12:49:27,52.35223,21.24088,67,111,12064.59,-26.6," t=-52.7C 404.50MHz Type=RS41-SG"
2020-05-09 12:49:32,2020-05-09 12:49:32,52.35192,21.24209,65,115,11931.70,-26.5," t=-53.5C 404.50MHz Type=RS41-SG"
2020-05-09 12:49:37,2020-05-09 12:49:37,52.35161,21.24332,65,113,11815.88,-21.3," t=-55.2C 404.50MHz Type=RS41-SG"
2020-05-09 12:49:42,2020-05-09 12:49:42,52.35129,21.24433,61,121,11710.11,-22.6," t=-54.5C 404.50MHz Type=RS41 Szczegoly na http://radiosondy.info"
2020-05-09 12:49:47,2020-05-09 12:49:47,52.35088,21.24528,57,129,11600.08,-22.7," t=-54.0C 404.50MHz Type=RS41-SG"
2020-05-09 12:49:52,2020-05-09 12:49:52,52.35039,21.24634,59,124,11483.04,-24.7," 404.50MHz Type=RS41 BK=On Szczegoly na http://radiosondy.info"
2020-05-09 12:49:57,2020-05-09 12:49:57,52.34997,21.24762,72,117,11366.30,-22.7," t=-54.5C 404.50MHz Type=RS41-SG"
2020-05-09 12:50:02,2020-05-09 12:50:02,52.34965,21.24905,74,106,11256.87,-20.9," t=-54.7C 404.50MHz Type=RS41-SG"
2020-05-09 12:50:07,2020-05-09 12:50:07,52.34947,21.25044,69,102,11148.36,-23.2," t=-55.1C 404.50MHz Type=RS41-SG"
2020-05-09 12:50:12,2020-05-09 12:50:12,52.34926,21.25168,63,111,11035.28,-22.6," t=-55.3C 404.50MHz Type=RS41-SG"
2020-05-09 12:50:17,2020-05-09 12:50:17,52.34903,21.25286,61,107,10928.91,-19.6," t=-55.0C 404.50MHz Type=RS41-SG"
2020-05-09 12:50:22,2020-05-09 12:50:22,52.34882,21.25407,61,105,10817.96,-23.1," t=-54.5C 404.50MHz Type=RS41-SG"
2020-05-09 12:50:27,2020-05-09 12:50:27,52.34862,21.25528,61,106,10707.32,-23.5," t=-54.3C 404.50MHz Type=RS41-SG"
2020-05-09 12:50:32,2020-05-09 12:50:32,52.34844,21.25643,59,102,10588.45,-22.6," t=-54.0C 404.50MHz Type=RS41-SG"
2020-05-09 12:50:37,2020-05-09 12:50:37,52.34831,21.25766,61,100,10478.11,-22.9," t=-53.7C 404.50MHz Type=RS41-SG"
2020-05-09 12:50:42,2020-05-09 12:50:42,52.34817,21.25884,57,104,10367.16,-19.1," t=-53.3C 404.50MHz Type=RS41-SG"
2020-05-09 12:50:47,2020-05-09 12:50:47,52.34800,21.25995,56,107,10267.49,-22.2," t=-53.0C 404.50MHz Type=RS41-SG"
2020-05-09 12:50:52,2020-05-09 12:50:52,52.34784,21.26102,54,101,10164.17,-20.5," t=-53.3C 404.50MHz Type=RS41-SG"
2020-05-09 12:50:57,2020-05-09 12:50:57,52.34771,21.26200,50,98,10057.79,-20.6," t=-53.0C 404.50MHz Type=RS41-SG"
2020-05-09 12:51:02,2020-05-09 12:51:02,52.34762,21.26291,44,99,9953.55,-20.1," t=-52.5C 404.50MHz Type=RS41-SG"
2020-05-09 12:51:07,2020-05-09 12:51:07,52.34755,21.26382,46,97,9857.23,-19.0," t=-51.8C 404.50MHz Type=RS41-SG"
2020-05-09 12:51:12,2020-05-09 12:51:12,52.34744,21.26475,46,105,9760.61,-20.7," t=-50.9C 404.50MHz Type=RS41-SG"
2020-05-09 12:51:17,2020-05-09 12:51:17,52.34731,21.26568,46,102,9668.26,-19.5," t=-50.0C 404.50MHz Type=RS41-SG"
2020-05-09 12:51:22,2020-05-09 12:51:22,52.34720,21.26661,48,107,9571.33,-20.3," t=-49.2C 404.50MHz Type=RS41-SG"
2020-05-09 12:51:27,2020-05-09 12:51:27,52.34706,21.26753,46,104,9468.31,-19.3," t=-48.3C 404.50MHz Type=RS41-SG"
2020-05-09 12:51:32,2020-05-09 12:51:32,52.34693,21.26848,48,107,9368.94,-17.7," t=-47.5C 404.50MHz Type=RS41-SG"
2020-05-09 12:51:37,2020-05-09 12:51:37,52.34678,21.26943,48,108,9287.87,-17.9," t=-46.7C 404.50MHz Type=RS41-SG"
2020-05-09 12:51:42,2020-05-09 12:51:42,52.34661,21.27034,46,109,9190.33,-20.2," t=-45.8C 404.50MHz Type=RS41-SG"
2020-05-09 12:51:47,2020-05-09 12:51:47,52.34642,21.27129,50,104,9086.09,-19.3," t=-44.8C 404.50MHz Type=RS41-SG"
2020-05-09 12:51:52,2020-05-09 12:51:52,52.34623,21.27222,48,111,8989.47,-20.0," t=-44.0C 404.50MHz Type=RS41-SG"
2020-05-09 12:51:57,2020-05-09 12:51:57,52.34601,21.27314,48,114,8895.28,-17.5," t=-43.3C 404.50MHz Type=RS41-SG"
2020-05-09 12:52:02,2020-05-09 12:52:02,52.34577,21.27408,50,110,8804.15,-18.8," t=-42.5C 404.50MHz Type=RS41-SG"
2020-05-09 12:52:07,2020-05-09 12:52:07,52.34552,21.27505,52,112,8711.79,-18.6," t=-41.7C 404.50MHz Type=RS41-SG"
2020-05-09 12:52:12,2020-05-09 12:52:12,52.34529,21.27607,54,111,8628.89,-19.4," t=-41.1C 404.50MHz Type=RS41-SG"
2020-05-09 12:52:17,2020-05-09 12:52:17,52.34509,21.27706,52,111,8531.66,-19.5," t=-40.5C 404.50MHz Type=RS41-SG"
2020-05-09 12:52:22,2020-05-09 12:52:22,52.34493,21.27799,46,104,8437.17,-19.3," t=-39.7C 404.50MHz Type=RS41-SG"
2020-05-09 12:52:27,2020-05-09 12:52:27,52.34482,21.27890,46,98,8342.07,-19.1," t=-38.9C 404.50MHz Type=RS41-SG"
2020-05-09 12:52:32,2020-05-09 12:52:32,52.34472,21.27983,46,102,8247.58,-19.2," t=-38.1C 404.50MHz Type=RS41-SG"
2020-05-09 12:52:37,2020-05-09 12:52:37,52.34462,21.28076,46,101,8154.31,-18.8," t=-37.2C 404.50MHz Type=RS41-SG"
2020-05-09 12:52:42,2020-05-09 12:52:42,52.34451,21.28173,48,103,8057.39,-19.6," t=-36.3C 404.50MHz Type=RS41 Szczegoly na http://radiosondy.info"
2020-05-09 12:52:47,2020-05-09 12:52:47,52.34438,21.28273,50,106,7961.38,-19.3," t=-35.5C 404.50MHz Type=RS41-SG"
2020-05-09 12:52:52,2020-05-09 12:52:52,52.34424,21.28376,52,100,7868.11,-19.4," t=-34.7C 404.50MHz Type=RS41-SG"
2020-05-09 12:52:57,2020-05-09 12:52:57,52.34410,21.28482,54,106,7772.10,-19.6," t=-34.0C 404.50MHz Type=RS41-SG"
2020-05-09 12:53:02,2020-05-09 12:53:02,52.34395,21.28587,52,105,7678.83,-18.8," t=-33.3C 404.50MHz Type=RS41-SG"
2020-05-09 12:53:07,2020-05-09 12:53:07,52.34381,21.28688,52,105,7588.91,-18.0," t=-32.5C 404.50MHz Type=RS41-SG"
2020-05-09 12:53:12,2020-05-09 12:53:12,52.34368,21.28786,48,101,7496.86,-19.0," t=-31.7C 404.50MHz Type=RS41-SG"
2020-05-09 12:53:17,2020-05-09 12:53:17,52.34354,21.28880,48,102,7404.51,-18.7," t=-30.9C 404.50MHz Type=RS41-SG"
2020-05-09 12:53:22,2020-05-09 12:53:22,52.34342,21.28969,44,104,7313.68,-17.9," t=-30.2C 404.50MHz Type=RS41-SG"
2020-05-09 12:53:27,2020-05-09 12:53:27,52.34329,21.29059,46,100,7225.89,-17.8," t=-29.6C 404.50MHz Type=RS41-SG"
2020-05-09 12:53:32,2020-05-09 12:53:32,52.34316,21.29152,46,100,7135.37,-18.2," t=-29.0C 404.50MHz Type=RS41-SG"
2020-05-09 12:53:37,2020-05-09 12:53:37,52.34302,21.29245,46,109,7048.80,-16.7," t=-28.4C 404.50MHz Type=RS41-SG"
2020-05-09 12:53:42,2020-05-09 12:53:42,52.34287,21.29341,48,101,6969.56,-17.1," t=-27.9C 404.50MHz Type=RS41-SG"
2020-05-09 12:53:47,2020-05-09 12:53:47,52.34271,21.29436,48,108,6887.57,-16.6," t=-27.3C 404.50MHz Type=RS41-SG"
2020-05-09 12:53:52,2020-05-09 12:53:52,52.34254,21.29530,48,104,6807.40,-17.0," t=-26.7C 404.50MHz Type=RS41-SG"
2020-05-09 12:53:57,2020-05-09 12:53:57,52.34240,21.29627,50,107,6723.89,-17.6," t=-26.0C 404.50MHz Type=RS41-SG"
2020-05-09 12:54:02,2020-05-09 12:54:02,52.34226,21.29716,44,105,6643.42,-17.4," t=-25.4C 404.50MHz Type=RS41-SG"
2020-05-09 12:54:07,2020-05-09 12:54:07,52.34217,21.29801,43,97,6561.12,-16.6," t=-24.7C 404.50MHz Type=RS41-SG"
2020-05-09 12:54:12,2020-05-09 12:54:12,52.34206,21.29879,39,107,6479.44,-16.5," t=-24.1C 404.50MHz Type=RS41-SG"
2020-05-09 12:54:17,2020-05-09 12:54:17,52.34195,21.29954,39,104,6400.80,-16.6," t=-23.4C 404.50MHz Type=RS41-SG"
2020-05-09 12:54:22,2020-05-09 12:54:22,52.34181,21.30029,39,110,6321.86,-16.3," t=-22.9C 404.50MHz Type=RS41-SG"
2020-05-09 12:54:27,2020-05-09 12:54:27,52.34169,21.30103,37,107,6243.83,-17.0," t=-22.3C 404.50MHz Type=RS41-SG"
2020-05-09 12:54:32,2020-05-09 12:54:32,52.34161,21.30172,33,101,6162.75,-16.3," t=-22.0C 404.50MHz Type=RS41-SG"
2020-05-09 12:54:37,2020-05-09 12:54:37,52.34151,21.30242,35,108,6082.59,-16.5," t=-21.6C 404.50MHz Type=RS41-SG"
2020-05-09 12:54:42,2020-05-09 12:54:42,52.34143,21.30316,37,103,6002.12,-16.0," t=-20.8C 404.50MHz Type=RS41-SG"
2020-05-09 12:54:47,2020-05-09 12:54:47,52.34132,21.30387,37,105,5925.92,-15.8," t=-20.0C 404.50MHz Type=RS41-SG"
2020-05-09 12:54:52,2020-05-09 12:54:52,52.34120,21.30456,35,106,5845.45,-16.0," t=-19.3C 404.50MHz Type=RS41-SG"
2020-05-09 12:54:57,2020-05-09 12:54:57,52.34105,21.30521,33,110,5766.51,-16.6," t=-18.7C 404.50MHz Type=RS41-SG"
2020-05-09 12:55:02,2020-05-09 12:55:02,52.34089,21.30582,33,114,5687.57,-17.2," t=-18.4C 404.50MHz Type=RS41-SG"
2020-05-09 12:55:07,2020-05-09 12:55:07,52.34076,21.30637,28,113,5606.49,-16.9," t=-17.8C 404.50MHz Type=RS41-SG"
2020-05-09 12:55:12,2020-05-09 12:55:12,52.34063,21.30695,30,112,5527.85,-15.5," t=-17.2C 404.50MHz Type=RS41-SG"
2020-05-09 12:55:17,2020-05-09 12:55:17,52.34050,21.30755,31,110,5451.04,-15.6," t=-16.6C 404.50MHz Type=RS41-SG"
2020-05-09 12:55:22,2020-05-09 12:55:22,52.34038,21.30817,31,106,5375.45,-15.6," t=-16.1C 404.50MHz Type=RS41-SG"
2020-05-09 12:55:27,2020-05-09 12:55:27,52.34027,21.30875,30,113,5301.39,-15.7," t=-15.7C 404.50MHz Type=RS41-SG"
2020-05-09 12:55:32,2020-05-09 12:55:32,52.34018,21.30930,28,105,5225.19,-15.9," t=-15.2C 404.50MHz Type=RS41-SG"
2020-05-09 12:55:37,2020-05-09 12:55:37,52.34006,21.30988,31,111,5148.99,-15.2," t=-14.7C 404.50MHz Type=RS41-SG"
2020-05-09 12:55:42,2020-05-09 12:55:42,52.33991,21.31052,33,115,5074.62,-15.3," t=-14.4C 404.50MHz Type=RS41-SG"
2020-05-09 12:55:47,2020-05-09 12:55:47,52.33974,21.31118,35,116,4997.50,-15.9," t=-13.9C 404.50MHz Type=RS41-SG"
2020-05-09 12:55:52,2020-05-09 12:55:52,52.33958,21.31187,39,109,4922.22,-16.1," t=-13.5C 404.50MHz Type=RS41 Szczegoly na http://radiosondy.info"
2020-05-09 12:55:57,2020-05-09 12:55:57,52.33944,21.31259,37,106,4846.32,-14.8," t=-13.0C 404.50MHz Type=RS41-SG"
2020-05-09 12:56:02,2020-05-09 12:56:02,52.33932,21.31328,35,118,4771.34,-15.3," t=-12.7C 404.50MHz Type=RS41-SG"
2020-05-09 12:56:07,2020-05-09 12:56:07,52.33914,21.31398,37,114,4696.36,-14.9," t=-12.2C 404.50MHz Type=RS41 Szczegoly na http://radiosondy.info"
2020-05-09 12:56:12,2020-05-09 12:56:12,52.33897,21.31467,37,111,4619.85,-15.8," t=-11.8C 404.50MHz Type=RS41-SG"
2020-05-09 12:56:17,2020-05-09 12:56:17,52.33879,21.31532,35,114,4545.79,-15.0," t=-11.4C 404.50MHz Type=RS41-SG"
2020-05-09 12:56:22,2020-05-09 12:56:22,52.33860,21.31594,33,119,4471.72,-15.6," t=-11.2C 404.50MHz Type=RS41-SG"
2020-05-09 12:56:27,2020-05-09 12:56:27,52.33840,21.31660,37,119,4397.04,-14.8," t=-10.9C 404.50MHz Type=RS41-SG"
2020-05-09 12:56:32,2020-05-09 12:56:32,52.33819,21.31735,41,117,4325.11,-14.2," t=-10.9C 404.50MHz Type=RS41-SG"
2020-05-09 12:56:37,2020-05-09 12:56:37,52.33796,21.31809,39,117,4255.01,-14.3," t=-10.4C 404.50MHz Type=RS41-SG"
2020-05-09 12:56:42,2020-05-09 12:56:42,52.33774,21.31883,41,113,4183.38,-14.9," t=-10.0C 404.50MHz Type=RS41-SG"
2020-05-09 12:56:47,2020-05-09 12:56:47,52.33755,21.31952,37,114,4111.75,-14.5," t=-9.6C 404.50MHz Type=RS41-SG"
2020-05-09 12:56:52,2020-05-09 12:56:52,52.33735,21.32019,37,120,4037.69,-14.6," t=-9.0C 404.50MHz Type=RS41-SG"
2020-05-09 12:56:57,2020-05-09 12:56:57,52.33716,21.32087,37,108,3964.23,-14.9," t=-8.5C 404.50MHz Type=RS41-SG"
2020-05-09 12:57:02,2020-05-09 12:57:02,52.33700,21.32157,37,104,3893.52,-13.5," t=-8.1C 404.50MHz Type=RS41-SG"
2020-05-09 12:57:07,2020-05-09 12:57:07,52.33689,21.32226,35,101,3821.28,-14.4," t=-7.7C 404.50MHz Type=RS41-SG"
2020-05-09 12:57:12,2020-05-09 12:57:12,52.33677,21.32293,33,101,3750.26,-13.8," t=-7.1C 404.50MHz Type=RS41-SG"
2020-05-09 12:57:17,2020-05-09 12:57:17,52.33668,21.32360,35,109,3679.24,-14.1," t=-6.6C 404.50MHz Type=RS41-SG"
2020-05-09 12:57:22,2020-05-09 12:57:22,52.33661,21.32429,35,93,3608.83,-13.5," t=-6.2C 404.50MHz Type=RS41-SG"
2020-05-09 12:57:27,2020-05-09 12:57:27,52.33656,21.32499,35,99,3538.12,-14.0," t=-5.6C 404.50MHz Type=RS41-SG"
2020-05-09 12:57:32,2020-05-09 12:57:32,52.33651,21.32569,35,103,3466.49,-13.8," t=-5.0C 404.50MHz Type=RS41-SG"
2020-05-09 12:57:37,2020-05-09 12:57:37,52.33640,21.32641,37,107,3393.95,-14.0," t=-4.5C 404.50MHz Type=RS41-SG"
2020-05-09 12:57:42,2020-05-09 12:57:42,52.33631,21.32708,33,100,3319.58,-14.2," t=-4.2C 404.50MHz Type=RS41-SG"
2020-05-09 12:57:47,2020-05-09 12:57:47,52.33627,21.32768,30,96,3247.64,-13.7," t=-4.0C 404.50MHz Type=RS41-SG"
2020-05-09 12:57:52,2020-05-09 12:57:52,52.33628,21.32827,30,85,3177.84,-13.6," t=-3.3C 404.50MHz Type=RS41-SG"
2020-05-09 12:57:57,2020-05-09 12:57:57,52.33630,21.32884,28,85,3103.17,-14.9," t=-2.7C 404.50MHz Type=RS41-SG"
2020-05-09 12:58:02,2020-05-09 12:58:02,52.33632,21.32948,31,96,3030.63,-14.4," t=-2.5C 404.50MHz Type=RS41-SG"
2020-05-09 12:58:07,2020-05-09 12:58:07,52.33633,21.33016,33,81,2959.00,-14.0," t=-2.2C 404.50MHz Type=RS41-SG"
2020-05-09 12:58:12,2020-05-09 12:58:12,52.33636,21.33083,33,96,2887.98,-13.7," t=-1.9C 404.50MHz Type=RS41-SG"
2020-05-09 12:58:17,2020-05-09 12:58:17,52.33637,21.33150,33,91,2819.40,-13.0," t=-1.4C 404.50MHz Type=RS41-SG"
2020-05-09 12:58:22,2020-05-09 12:58:22,52.33638,21.33214,31,95,2748.99,-13.5," t=-1.1C 404.50MHz Type=RS41-SG"
2020-05-09 12:58:27,2020-05-09 12:58:27,52.33630,21.33275,30,103,2680.72,-13.0," t=-0.9C 404.50MHz Type=RS41-SG"
2020-05-09 12:58:32,2020-05-09 12:58:32,52.33618,21.33333,31,115,2611.83,-13.5," t=-0.6C 404.50MHz Type=RS41-SG"
2020-05-09 12:58:37,2020-05-09 12:58:37,52.33603,21.33387,28,113,2542.03,-13.8," t=-0.2C 404.50MHz Type=RS41-SG"
2020-05-09 12:58:42,2020-05-09 12:58:42,52.33593,21.33442,28,102,2473.45,-12.4," t=-0.8C 404.50MHz Type=RS41-SG"
2020-05-09 12:58:47,2020-05-09 12:58:47,52.33587,21.33496,28,105,2405.79,-13.2," t=-0.4C 404.50MHz Type=RS41-SG"
2020-05-09 12:58:52,2020-05-09 12:58:52,52.33576,21.33546,26,120,2336.60,-13.2," t=0.0C 404.50MHz Type=RS41-SG"
2020-05-09 12:58:57,2020-05-09 12:58:57,52.33564,21.33590,24,118,2270.46,-12.6," t=0.7C 404.50MHz Type=RS41-SG"
2020-05-09 12:59:02,2020-05-09 12:59:02,52.33552,21.33633,22,123,2201.57,-13.6," t=1.3C 404.50MHz Type=RS41-SG"
2020-05-09 12:59:07,2020-05-09 12:59:07,52.33542,21.33672,20,110,2134.21,-13.0," t=1.9C 404.50MHz Type=RS41-SG"
2020-05-09 12:59:12,2020-05-09 12:59:12,52.33533,21.33706,17,120,2066.24,-13.0," t=2.2C 404.50MHz Type=RS41-SG"
2020-05-09 12:59:17,2020-05-09 12:59:17,52.33525,21.33736,15,119,1997.96,-13.7," t=2.8C 404.50MHz Type=RS41-SG"
2020-05-09 12:59:22,2020-05-09 12:59:22,52.33516,21.33765,15,118,1928.77,-13.2," t=3.4C 404.50MHz Type=RS41-SG"
2020-05-09 12:59:27,2020-05-09 12:59:27,52.33504,21.33797,19,123,1860.19,-13.6," t=3.8C 404.50MHz Type=RS41-SG"
2020-05-09 12:59:32,2020-05-09 12:59:32,52.33495,21.33829,17,115,1791.92,-13.4," t=4.4C 404.50MHz Type=RS41-SG"
2020-05-09 12:59:37,2020-05-09 12:59:37,52.33482,21.33862,20,112,1724.25,-14.1," t=4.7C 404.50MHz Type=RS41-SG"
2020-05-09 12:59:42,2020-05-09 12:59:42,52.33470,21.33897,20,134,1657.50,-13.1," t=5.3C 404.50MHz Type=RS41-SG"
2020-05-09 12:59:47,2020-05-09 12:59:47,52.33455,21.33934,22,127,1588.31,-14.1," t=6.0C 404.50MHz Type=RS41-SG"
2020-05-09 12:59:52,2020-05-09 12:59:52,52.33440,21.33967,20,126,1517.60,-13.5," t=6.7C 404.50MHz Type=RS41-SG"
2020-05-09 12:59:57,2020-05-09 12:59:57,52.33429,21.33996,17,131,1444.75,-13.5," t=7.4C 404.50MHz Type=RS41-SG"
2020-05-09 13:00:02,2020-05-09 13:00:02,52.33418,21.34026,17,130,1370.08,-14.6," t=8.1C 404.50MHz Type=RS41-SG"
2020-05-09 13:00:07,2020-05-09 13:00:07,52.33405,21.34055,17,111,1298.75,-13.3," t=8.8C 404.50MHz Type=RS41-SG"
2020-05-09 13:00:12,2020-05-09 13:00:12,52.33395,21.34086,17,100,1228.95,-13.5," t=9.5C 404.50MHz Type=RS41-SG"
2020-05-09 13:00:17,2020-05-09 13:00:17,52.33386,21.34116,17,120,1159.76,-13.1," t=10.1C 404.50MHz Type=RS41-SG"
2020-05-09 13:00:22,2020-05-09 13:00:22,52.33379,21.34145,15,105,1087.53,-14.6," t=10.8C 404.50MHz Type=RS41-SG"
2020-05-09 13:00:27,2020-05-09 13:00:27,52.33374,21.34175,15,119,1016.81,-13.6," t=11.5C 404.50MHz Type=RS41-SG"
2020-05-09 13:00:32,2020-05-09 13:00:32,52.33365,21.34205,17,123,950.06,-13.5," t=12.2C 404.50MHz Type=RS41-SG"
2020-05-09 13:00:37,2020-05-09 13:00:37,52.33353,21.34241,20,128,886.05,-12.1," t=12.8C 404.50MHz Type=RS41-SG"
2020-05-09 13:00:42,2020-05-09 13:00:42,52.33341,21.34273,19,123,818.69,-13.0," t=13.5C 404.50MHz Type=RS41-SG"
2020-05-09 13:00:47,2020-05-09 13:00:47,52.33332,21.34303,17,119,751.64,-13.6," t=14.1C 404.50MHz Type=RS41-SG"
2020-05-09 13:00:52,2020-05-09 13:00:52,52.33321,21.34332,17,116,682.45,-13.2," t=14.8C 404.50MHz Type=RS41-SG"
2020-05-09 13:00:57,2020-05-09 13:00:57,52.33312,21.34361,17,125,610.82,-14.0," t=15.5C 404.50MHz Type=RS41-SG"
2020-05-09 13:01:02,2020-05-09 13:01:02,52.33300,21.34387,15,119,542.24,-13.8," t=16.1C 404.50MHz Type=RS41-SG"
2020-05-09 13:01:18,2020-05-09 13:01:18,52.33268,21.34460,17,128,337.72,-11.9," t=18.5C 404.50MHz Type=RS41-SG"
2020-05-09 13:01:23,2020-05-09 13:01:23,52.33254,21.34471,13,149,282.55,-10.6," t=18.7C 404.50MHz Type=RS41-SG"
